D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_53_674.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_53_674.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_53_674.jpg, -0.2097573, 1, 0, 30.17647
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_53_779.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_53_779.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_53_779.jpg, -0.1951551, 1, 0, 30.18799
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_53_889.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_53_889.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_53_889.jpg, 0, 1, 0, 30.18831
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_53_991.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_53_991.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_53_991.jpg, 0, 1, 0, 30.19057
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_098.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_098.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_098.jpg, 0, 1, 0, 30.18938
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_206.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_206.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_206.jpg, 0, 1, 0, 30.18989
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_312.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_312.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_312.jpg, 0, 1, 0, 30.18983
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_415.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_415.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_415.jpg, 0, 1, 0, 30.18999
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_523.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_523.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_523.jpg, 0, 1, 0, 30.18968
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_629.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_629.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_629.jpg, 0, 1, 0, 30.19016
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_736.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_736.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_736.jpg, 0, 1, 0, 30.19113
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_844.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_844.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_844.jpg, 0, 1, 0, 30.18978
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_54_950.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_54_950.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_54_950.jpg, 0, 1, 0, 30.19206
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_058.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_058.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_058.jpg, 0, 1, 0, 30.19089
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_164.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_164.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_164.jpg, -0.1252425, 1, 0, 30.18563
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_271.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_271.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_271.jpg, -0.2849481, 1, 0, 30.17233
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_378.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_378.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_378.jpg, 0, 1, 0, 30.18851
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_483.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_483.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_483.jpg, 0, 1, 0, 30.19041
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_592.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_592.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_592.jpg, 0, 1, 0, 30.19063
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_702.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_702.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_702.jpg, -0.260073, 1, 0, 30.17421
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_805.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_805.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_805.jpg, -0.570609, 1, 0, 30.13086
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_55_912.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_55_912.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_55_912.jpg, -0.286683, 1, 0, 30.19101
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_022.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_022.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_022.jpg, 0, 1, 0, 30.18655
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_133.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_133.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_133.jpg, 0, 1, 0, 30.18967
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_244.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_244.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_244.jpg, 0, 1, 0, 30.18993
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_348.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_348.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_348.jpg, 0, 1, 0, 30.19038
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_462.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_462.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_462.jpg, 0, 1, 0, 30.1902
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_567.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_567.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_567.jpg, 0, 1, 0, 30.19088
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_669.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_669.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_669.jpg, 0, 1, 0, 30.19043
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_776.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_776.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_776.jpg, 0, 1, 0, 30.19033
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_883.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_883.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_883.jpg, 0, 1, 0, 30.19035
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_56_988.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_56_988.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_56_988.jpg, 0, 1, 0, 30.19036
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_094.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_094.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_094.jpg, 0, 1, 0, 30.19039
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_200.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_200.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_200.jpg, 0, 1, 0, 30.1904
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_304.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_304.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_304.jpg, 0, 1, 0, 30.19076
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_412.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_412.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_412.jpg, 0, 1, 0, 30.18826
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_517.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_517.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_517.jpg, -0.2042463, 1, 0, 30.17883
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_628.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_628.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_628.jpg, -0.2971959, 1, 0, 30.17917
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_742.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_742.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_742.jpg, 0, 1, 0, 30.18741
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_855.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_855.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_855.jpg, 0, 1, 0, 30.19012
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_57_966.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_57_966.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_57_966.jpg, 0, 1, 0, 30.19038
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_076.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_076.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_076.jpg, 0, 1, 0, 30.19037
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_189.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_189.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_189.jpg, 0, 1, 0, 30.19093
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_298.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_298.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_298.jpg, -0.210303, 1, 0, 30.1788
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_412.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_412.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_412.jpg, -0.4421466, 1, 0, 30.15361
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_514.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_514.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_514.jpg, -0.1867413, 1, 0, 30.19214
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_622.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_622.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_622.jpg, 0, 1, 0, 30.18864
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_729.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_729.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_729.jpg, 0, 1, 0, 30.19016
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_835.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_835.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_835.jpg, 0, 1, 0, 30.19032
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_58_946.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_58_946.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_58_946.jpg, 0, 1, 0, 30.1903
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_049.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_049.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_049.jpg, 0, 1, 0, 30.19021
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_155.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_155.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_155.jpg, 0, 1, 0, 30.19193
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_256.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_256.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_256.jpg, 0, 1, 0, 30.19018
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_361.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_361.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_361.jpg, 0, 1, 0, 30.19098
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_466.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_466.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_466.jpg, 0, 1, 0, 30.19028
D:\Self_Driving_Car\IMG\center_2023_09_14_13_51_59_574.jpg, D:\Self_Driving_Car\IMG\left_2023_09_14_13_51_59_574.jpg, D:\Self_Driving_Car\IMG\right_2023_09_14_13_51_59_574.jpg, -0.2788593, 1, 0, 30.17155
